gene1;gene2;bma_resnik;bma_seco;gic_resnik;gic_seco;sim(phen series)
RAF1;ITGB3;0.2778294165590339;0.4369878456316941;0.066161095949855;0.0756917841048027;0.0
NSMCE2;NDUFAF1;0.2353754512385537;0.4284157863717567;0.13440589496031474;0.15023264279364168;0.0
HCFC1;ZNF711;0.4474940542619562;0.8529175981745174;0.711950832232673;0.7285526725645203;0.5
CDAN1;SCN9A;0.14722029446246215;0.22792285426119496;0.02306228142113112;0.02325595461533784;0.0
MKRN3;PLOD1;0.2427125055093189;0.4506128037003768;0.13208770061761993;0.14608052620059658;0.0
IL21R;IFNGR1;0.2869524959445342;0.5090246647063597;0.10844664819807004;0.13672502830827413;0.5
BCOR;OTX2;0.2837275262224763;0.5282754080666504;0.14250495431790378;0.17142119021154947;0.2
DDHD2;AP4E1;0.2785386026321599;0.5637503593443245;0.2451220573821829;0.2762565875649882;0.5
LRRK2;ATXN8OS;0.3837321215256927;0.666910904641181;0.3064485875083365;0.3260252878031677;0.5
GRIN2B;SHOC2;0.16469526149620647;0.37439292346551895;0.07069964649810846;0.08759023894547009;0.0
RSPH4A;GAS2L2;0.5295591004166612;0.8768474443160917;0.8711571148237591;0.878895151971947;1.0
GATAD1;FLT4;0.161172148928892;0.2582228957096928;0.05201420011875355;0.056342152345055636;0.0
LYRM4;TSFM;0.2442615684359361;0.473364765584333;0.1472227277104823;0.1590322417810876;1.0
SLC24A5;GP1BA;0.15619386492027634;0.2670958885991285;0.037514271857494966;0.04334620399577085;0.0
BBS4;CCDC28B;0.31057945884529603;0.5628955260538475;0.3291643849670525;0.3328251250040838;1.0
STUB1;ZIC3;0.15840601012478;0.2781514376844541;0.047782377914585984;0.04841918012769402;0.0
IFT172;PRPF4;0.3157993461102088;0.6014106939090943;0.3107801147456216;0.3417677463907857;0.5
KCNA2;SUN5;0.0014201477106188314;0.02609815971986706;2.4592519636690713e-05;0.00047714628752600584;0.0
SPG11;MFN2;0.34046690689128495;0.6007776696836447;0.20970053758766435;0.23374002678003045;0.3333333333333333
ARF1;SMARCC2;0.23092117469243895;0.4400127742583727;0.10368467349262483;0.11954374998525512;0.0
DNAI2;CHN1;0.16830409974095814;0.3044328614128782;0.053621300174960536;0.060608647213876925;0.0
HTRA2;TAZ;0.21694158767999666;0.3875932246077819;0.17378899704669878;0.1632549201144195;0.3333333333333333
HGSNAT;PROM1;0.3472214694910973;0.635574085830324;0.36440341971707296;0.4133213370087457;0.3333333333333333
SOX4;ARL6;0.24796693428925826;0.477747908157819;0.14360901861141667;0.1656701093718945;0.0
TPP1;MFSD8;0.275404082324331;0.5355064563447651;0.17596332880729;0.21059727803186445;0.5
JAK2;EP300;0.2265740778264222;0.3808525370392048;0.0523735322199443;0.0584183036839519;0.0
SLC6A3;KMT2C;0.1702973577808286;0.3842801350141446;0.08482326865128482;0.1082628134301304;0.0
SGCG;TOR1AIP1;0.3535373270377005;0.552483823720405;0.15052992937703832;0.15639253995220484;0.25
COL4A2;COL4A1;0.2931030542031191;0.5258343164550069;0.0842625957250547;0.0962623053538212;1.0
TDRD9;TEX14;0.5901476553348144;0.9057029997278478;0.8273649145472501;0.8431905299624579;1.0
CHMP4B;PITX3;0.2597220512871987;0.4624736832196548;0.06551173990613247;0.0733446156955054;0.5
NLRC4;MESP2;0.1781296278510739;0.3410518288562613;0.0690818174132201;0.082768311998909;0.0
ORC6;ORC4;0.4869118702872287;0.8241866830655671;0.6956614436235814;0.7008467089934466;0.5
TGFBR2;MYH11;0.4360203522000324;0.6813312065078161;0.31479066320298144;0.3212734421394512;0.3333333333333333
CD3G;HS6ST1;0.05372795590065458;0.13386219877224076;0.01486935213965521;0.02022473385835145;0.0
FAT4;TDP1;0.14582526017089933;0.2866045724233922;0.035029101088818036;0.041457632985828934;0.0
FSHR;SGSH;0.23293010285686205;0.4179130377995221;0.09512106850193013;0.10755757008506936;0.0
TUBG1;FARS2;0.19846644125555712;0.4481844887366971;0.08158262233786144;0.10937509835924462;0.0
MYOT;SUN5;0.0014201477106188314;0.02609815971986706;1.9506535363141296e-05;0.0004678584366744299;0.0
ZNF408;KIZ;0.4145713134300773;0.7785127456301186;0.7389270927272441;0.7941355041318144;0.5
HS6ST1;FRMD7;0.16195979803774174;0.34185853507139563;0.0197610746638974;0.023633251540018416;0.0
PMM2;RAD21;0.275503405674545;0.5150391769850704;0.15503257946834767;0.1817201753444962;0.0
CSRP3;XDH;0.11934289782930413;0.20770298693640196;0.03367403071669794;0.03990572600319072;0.0
REEP1;DDHD1;0.39899082497663024;0.6934993212297458;0.24277362244605896;0.2870465453936169;1.0
WAS;BACH2;0.3045836157488481;0.4717078808481047;0.10392731959607028;0.1094259944747638;1.0
PKD1L1;MYH11;0.23422439542259574;0.3790367204632921;0.03143272634141288;0.03429612302017295;0.0
COQ4;SLC19A2;0.1801095751705522;0.3442106949846274;0.10072374932194868;0.10736029518958624;0.0
WNK1;ATXN1;0.18557351253392315;0.3478335781277119;0.09614498723083303;0.11307086946162773;0.0
TRIM32;PSMB8;0.2279884672213994;0.4083691312048407;0.0967733307239547;0.10978267842727604;0.0
CSTA;GLB1;0.14692252432380132;0.24438569656743694;0.021822933089910592;0.022568511248069068;0.0
PKD1L1;VCP;0.14179201161415592;0.2463946043811656;0.008914642503609104;0.010509012077095413;0.0
CST6;CHST14;0.16297321170590687;0.290408554624094;0.042874505589594165;0.04265468594579557;0.0
TRIP12;HIVEP2;0.22567251524659054;0.5043692587679955;0.19605515986202396;0.211126764037835;0.5
HPS1;GUCY2C;0.20314414601000616;0.34303046019780176;0.08337465843781579;0.09935540920806328;0.0
SLC12A5;DENND5A;0.2129364391960196;0.4953962537511449;0.11860609942561035;0.14979964499556372;0.5
HUWE1;RPL35;0.16708514210113978;0.3201891411584893;0.048239008529345324;0.05132686305675528;0.0
CTSF;DNAJC6;0.2895820098934102;0.57494909242951;0.1417452658437626;0.16940969755692092;0.0
ALG8;SH3TC2;0.07999525866029937;0.15998912914896854;0.039625551863136516;0.04166586578794715;0.0
TOPORS;MERTK;0.4278738512656284;0.8046943803153249;0.8590204207045703;0.8887930585679141;1.0
EDARADD;NTRK1;0.2285263769558168;0.369988943615962;0.08698672224251447;0.09169945726382228;0.0
IKBKB;ISG15;0.21052480687188974;0.3442239724923052;0.07795659984233531;0.07917479515402244;1.0
COL3A1;DNAL1;0.2424845825312525;0.4261330673776647;0.0621310973391027;0.0713944898068255;0.0
SLC35A1;COG4;0.2379307998357427;0.4619947734926976;0.14861225113752835;0.17383896410910882;1.0
GNRHR;RPL10;0.20394579294355547;0.3846264954562865;0.11277469932335862;0.1244644590220084;0.0
CUX2;TTBK2;0.1679581215742727;0.35704395720751503;0.04410809363822853;0.05359011234854683;0.0
ABCD3;CYP7B1;0.28217986697419434;0.5213543803257542;0.13248198479002982;0.14289540366067896;0.5
FOXE1;SCN5A;0.14177572021930704;0.2558502961979651;0.03278569317603967;0.040334317450304406;0.0
COL3A1;NDE1;0.2657609481366433;0.4949379727943158;0.1131242566706048;0.13290105044584724;0.0
PIGP;SLC12A5;0.29997875393359624;0.5839799483397063;0.1354841724989952;0.16115977496633835;0.5
KRAS;PITX2;0.29406382056932096;0.5097251244551481;0.0776239217523598;0.08894915542794221;0.0
IGBP1;STAT1;0.1094910341691777;0.20155439437744244;0.03509619654267308;0.04218127044567343;0.0
CDH3;PEX14;0.1900603288442937;0.3288814724405205;0.07624411874768443;0.08095386362466007;0.0
VCP;PMP2;0.2891592357176386;0.560921825594846;0.027513970791758737;0.03388480485863082;0.3333333333333333
IFT43;IMPDH1;0.1755283642664645;0.32275108518956946;0.04931409866647364;0.05781145257360173;0.25
GARS1;ATP1A1;0.27174402602881714;0.4776502342541102;0.1171765765685376;0.13994544841269027;0.5
HYLS1;LIPN;0.17716702783100288;0.3160805632950993;0.04982901159355181;0.05572831455376877;0.0
GP1BB;ODAPH;0.27489213238523674;0.4311219297067619;0.015193487161809746;0.015471710437176175;0.0
DYNC1H1;CYB561;0.057964186451632975;0.1209642938521486;0.0022045564885395433;0.002971828825868268;0.0
SEPSECS;PRKG1;0.10876782959723068;0.21060411785358646;0.02272355536212254;0.02520525083558571;0.0
DDX58;KIF4A;0.0014201477106188314;0.02609815971986706;0.00016949619286946147;0.003119299005630545;0.0
SLC26A3;CDC14A;0.0014201477106188314;0.02609815971986706;6.108412925557719e-05;0.0014223679618522026;0.0
THBD;EMD;0.0754029412188734;0.12932151028385508;0.010162289255358557;0.010795714530514776;0.0
ASPM;KIF4A;0.17232467206660598;0.42576428007247336;0.04296226908989115;0.05475333687819864;0.0
MTFMT;NDUFS2;0.35736393044819265;0.6777441757641173;0.3828434936259484;0.4188928445169177;0.6666666666666666
CUL4B;UPF3B;0.31316723009659386;0.6212612914522735;0.2738565651504654;0.29143202722003103;1.0
TFAM;POGLUT1;0.1025500477353587;0.17179886021194934;0.05156491672196157;0.049657747476466715;0.0
UCHL1;SLC6A17;0.20574737447891955;0.3896806778300739;0.052214702112012186;0.05510125816253751;0.0
ARL2BP;GUCA1B;0.41180937187707145;0.7927230442481883;0.8291304387415225;0.8630647541428047;1.0
TRDN;TECRL;0.469453013263294;0.7060509420929082;0.30449372048372003;0.3181915983249288;1.0
INTU;F5;0.15998968161590688;0.2757951043789101;0.04656392540814162;0.0525691536898984;0.0
FTL;COL4A1;0.2411035513431877;0.4661213626477516;0.09600745673740996;0.11521375536005254;0.0
MYCN;ZNF687;0.11972565129173372;0.18128213255980188;0.021237908383274617;0.02076438668621329;0.0
MSX1;MDH2;0.1888529569894212;0.3576881392661323;0.047024800492907415;0.062362824758534836;0.0
PIGP;CACNA1E;0.3188333935162304;0.6262014236677861;0.21931864490090447;0.2429087249689039;1.0
CEP290;ECEL1;0.2532102374899532;0.4750353816748143;0.11883667684242373;0.13087258484067174;0.0
RPGRIP1;DRAM2;0.2971575216765435;0.4950985191726092;0.06620645474132889;0.06573229304287552;0.5
NDST1;WDR81;0.23449348005600626;0.5276289994028998;0.1461576242443622;0.18353098456439107;0.0
SOX11;SMARCA4;0.4297967143456378;0.7705932161475841;0.7985923549923142;0.7954599001546252;0.3333333333333333
DBT;CHCHD2;0.1438360921369374;0.311653249197697;0.03896408598764725;0.05000667824425125;0.0
SYNE1;SNX14;0.2295558470080551;0.4549932460552901;0.11405583769174392;0.1358675545567267;0.5
SNAI2;NEB;0.17123882325233966;0.3484588326539224;0.05377926576378183;0.06465012362174193;0.0
GATAD1;WNT10A;0.12711304161193884;0.21806402241149453;0.02990370352113029;0.03210308094697028;0.0
RFWD3;MAD2L2;0.4699236265012948;0.8065115804487455;0.8429347705564063;0.8598730596810693;1.0
PARK7;LRRK2;0.4910543269198375;0.7979907550898397;0.5072664381917448;0.5307444351038084;1.0
IFITM5;GAMT;0.0014201477106188312;0.02609815971986706;2.600759513406777e-05;0.0005944211252452727;0.0
TPO;SH2B3;0.11557395225343575;0.22322079319194746;0.049382319020964495;0.05517793177034157;0.5
KRT6B;SNX10;0.19619745636530825;0.3441385497695095;0.07418442022182603;0.0840266558528571;0.0
DHX38;ESR2;0.1867079673825387;0.3379062626669172;0.05119885692178097;0.055036045404320284;0.0
MC1R;KCNQ5;0.0963108389192932;0.212270285749638;0.01316253538890308;0.018229976795341867;0.0
RNF13;YWHAG;0.22925746398836805;0.4716821294955162;0.17044904569739042;0.1896487430787549;1.0
CCDC39;DNAJB13;0.5303779767652905;0.8857177756110519;0.8666480549982423;0.9000012210227908;1.0
SLC33A1;VPS37A;0.2628823032334041;0.5035698832581754;0.2457914425732805;0.2736233035268007;1.0
STAG1;SOD1;0.18269631301683714;0.3842513971886933;0.0696695894481546;0.08151113912836312;0.0
SMS;SLC9A6;0.2813695446772372;0.5420678632189457;0.17654244077033254;0.19072869734972547;1.0
NCF1;TGFBR1;0.2297757140623577;0.3675438267563309;0.04922549334065717;0.05523005133365782;0.0
TNFRSF11B;DLX3;0.20861420968280972;0.3261078999487872;0.06402490872331354;0.06535331349167536;0.0
B4GALT1;COG5;0.18055705177052986;0.4205747038094876;0.06270168433792407;0.07400221483227505;1.0
FCSK;NUP62;0.2390873800120609;0.5259423873448803;0.1647645381669757;0.19398773827231694;0.0
IQSEC2;THOC2;0.2840007478158816;0.5670605665174981;0.1353351751922583;0.16015288620803128;1.0
PDE6B;SLC24A1;0.3728863091557882;0.5909282640639764;0.25327862038060417;0.23168655267306204;0.5
NDUFS7;TP53RK;0.22235798610738708;0.4605931141877138;0.11918376357191952;0.14694387091344513;0.0
IFT43;PRCD;0.15285166190231314;0.2883892866465477;0.0442823504986239;0.052751563301567495;0.3333333333333333
FLNC;MYL3;0.2477641427233725;0.4006582731325508;0.09437836598169516;0.09842632474607048;0.3333333333333333
RFT1;ALG11;0.261516162238986;0.5472271598774507;0.323536026088584;0.3625852875227836;1.0
RBP4;CST3;0.20316779175739708;0.31712942568112445;0.08167577714753424;0.08450809395199042;0.0
MAPRE2;ALDH1A3;0.2180841893852967;0.3864775746578031;0.060021978185457;0.0607033367412201;0.0
HBA2;SH2B3;0.23264231976329866;0.3877760868309021;0.0921083267743466;0.09978486842803937;0.5
PTCHD1;GRIN2D;0.24724373463732735;0.5444026247310922;0.1676841975453643;0.19508898007285294;0.0
AEBP1;PROM1;0.1621697863702885;0.2907926218409376;0.05376330756175941;0.05708646261427739;0.0
DRC1;PRPF4;0.15617954131248535;0.28976850800943554;0.07168027953663236;0.07800496298793763;0.0
SERAC1;TIMM50;0.29005051496147993;0.6165136370546997;0.3340988000676807;0.3638976303768892;1.0
NTN1;SH2D1A;0.07727875003782374;0.16411724100880906;0.010390382195060216;0.013450530793990896;0.0
ADAMTS3;MAGT1;0.2156877939530856;0.3080010834507622;0.06776567644546845;0.05701598627682573;0.0
TAF2;TRAPPC9;0.2328285795197263;0.5054850635235033;0.12554240618414486;0.15420725153453202;0.5
ARL3;PIBF1;0.3589383287842076;0.6811639430642014;0.5240796513085837;0.5341376414428374;0.5
RPL18;NCF2;0.17949861882130036;0.2754018371859699;0.05769191771937311;0.05880786558171833;0.0
CTLA4;KRT6B;0.2467798097473832;0.4024467765123375;0.08055819188162408;0.0880505083434504;0.0
EVC2;WDR34;0.3087241794955264;0.4948922962111496;0.24873184897885084;0.2509372856613997;1.0
RBP3;BBS2;0.37133150700052586;0.6984902077548061;0.4632303412902538;0.4955640424116526;0.5
MRPL44;C1QBP;0.28122487095654314;0.5148372428585766;0.15331301865000488;0.1538277919082442;1.0
RASGRP2;ITGA2B;0.4905458453971186;0.6942069535834459;0.09299150932759437;0.08844695854856692;1.0
WDR4;LAGE3;0.3596552154084975;0.6719433690424836;0.4599349932629056;0.4570049421204095;1.0
AUH;VCP;0.2659807346550501;0.5383734162940916;0.08323128985861529;0.1017189641328382;0.0
PMM2;MAGT1;0.17744614477114384;0.24638682920307275;0.017955002410848853;0.015095770569499215;1.0
CACNA1G;HOXC13;0.16860788514846226;0.2927471315880356;0.032869897136679864;0.03461944113574647;0.0
AEBP1;CTNND1;0.1994680604290722;0.3317346225087524;0.07241265763454165;0.07741866456363497;0.0
CCDC78;SDCCAG8;0.09335483603492248;0.19279371166623574;0.01848554615851564;0.02205864733575737;0.0
IRF8;ORAI1;0.21636087771309676;0.3696807070929539;0.09765442413797536;0.10094106962889107;0.25
TAC3;NSMF;0.4655960369810099;0.7988915912204142;0.6684969775837322;0.664288817007627;1.0
VIPAS39;TSPAN12;0.0014201477106188314;0.02609815971986706;2.9178557630824323e-05;0.0006424058256693961;0.0
CTNNB1;SPTAN1;0.18211716965619928;0.41342210012032493;0.06018043597449735;0.0843085365738894;0.0
ITGB6;SLC26A3;0.04679808076418805;0.11633937852786345;0.012004329384323349;0.01642993277035455;0.0
DLL4;SLC38A8;0.15194512333594562;0.2795813644627047;0.02819663180394043;0.033622331322804816;0.0
CACNA1G;KCNC3;0.3014088270851876;0.5934010788367982;0.21436364548850412;0.241990184780163;1.0
LAMB2;SGPL1;0.2403862954653864;0.4507174064130392;0.13633438829904204;0.14834622734665345;1.0
SNX14;HPSE2;0.08777279261051392;0.18230319148052845;0.018502027763390508;0.020370432310251527;0.0
IL21;SDHA;0.18618634662588732;0.3471201865429146;0.029118263995788006;0.0344937603427244;0.0
CAMK2A;SMARCA4;0.1777090590933423;0.4303363963792965;0.050933887655356384;0.06895642852407129;1.0
FARS2;HSPD1;0.2944504724217883;0.6020803881669363;0.2678620980524237;0.3140409994842177;0.3333333333333333
GRIK2;DEPDC5;0.29076520020641994;0.5637462715788442;0.0954723609794131;0.10640256033676064;0.0
CACNA1G;CTLA4;0.2236119261228536;0.40517560999963537;0.07537835132956326;0.0846083877167629;0.0
FSHR;COL4A1;0.14764805136618778;0.2655564796500723;0.04175611051791067;0.04851319049201102;0.0
PRKDC;LCK;0.16141220229610667;0.2961687778519065;0.07905214354792665;0.07667857193934295;1.0
FBXO7;VPS35;0.4272122272265625;0.7016347236223743;0.3863079808632903;0.3825755484709972;1.0
TINF2;ACD;0.382858013030594;0.6280727292473772;0.34588312832100954;0.3746027864252111;1.0
GJA8;ERAL1;0.0014201477106188314;0.02609815971986706;2.920743646832201e-05;0.0006650372344846727;0.0
CCDC114;DNAH5;0.5368016799803915;0.8931032858417559;0.8240012375244451;0.8552119363466846;1.0
TRPM1;SAG;0.3581159069834192;0.5550134625480175;0.2359101910688277;0.21760420364749652;0.5
KCNA2;CD79B;0.12168861200316013;0.2415151962047766;0.07006091577345769;0.07796832571027272;0.0
ERCC8;MTO1;0.16963657095086754;0.34851329429710204;0.052874085197211707;0.06526029960725327;0.0
IDH3B;SNRNP200;0.43044743280463577;0.8092202472023065;0.8588651000398259;0.8909925057714126;1.0
LMNB2;KCTD7;0.15656783499558996;0.3412999426917135;0.04852679881019389;0.06553070159532502;1.0
PHACTR1;ITPA;0.2202132663639947;0.4819358772194211;0.23000795347651665;0.261997124468133;1.0
TMEM240;TRPC3;0.30602056434312025;0.5745970569388013;0.19274707446101905;0.2081506206128115;1.0
NDUFA1;ACO2;0.2447534064189023;0.5320300131798665;0.2396419205598668;0.28519009801705675;0.0
VPS11;PLIN1;0.1244024984569963;0.2308135398753437;0.0208764577795544;0.02241938892336404;0.0
CNGB1;PRCD;0.4372453570811353;0.8143994889056874;0.9123343918431024;0.9300485303884232;1.0
KCNJ2;NSD1;0.2575049439155596;0.4794273544253764;0.11887111902362113;0.1396082392141308;0.0
AEBP1;B3GALT6;0.3145619315438847;0.5238218209851008;0.15466572488664054;0.16802595484756325;0.5
SBF2;PMP2;0.4133492746111041;0.7020469919584722;0.18914339612486936;0.19525582924386486;1.0
USH2A;CDHR1;0.3847180155627503;0.73049463380533;0.6199887902602752;0.6449154854439334;0.3333333333333333
XDH;MYH8;0.030160889523822024;0.07164824953840224;0.008589804818928517;0.010484069234649087;0.0
LRRC56;CFAP300;0.5214051972785159;0.8745461191136908;0.7925110197304922;0.8371413424666222;1.0
RAB33B;SGPL1;0.06943441600873676;0.12354253654209404;0.007598955038266981;0.008203760770956987;0.0
TRMT1;PIGG;0.20909338039682815;0.5163035941476157;0.1819268101810358;0.21534515342671368;1.0
RARS2;TSEN34;0.2183126642782356;0.451606003423712;0.16925251526333834;0.17935460209759072;1.0
GRIK2;FIG4;0.219291066295749;0.45336723778175;0.053657631555693024;0.07307750585161735;0.0
PKHD1;OPN1LW;0.0014201477106188314;0.02609815971986706;2.4213855561144564e-05;0.0005548549554010457;0.0
KAT6A;RAC1;0.2886241556888026;0.5931849882881541;0.2331055319440624;0.2624776055173925;0.25
GPR143;CFL2;0.09534218742913204;0.18929104329802052;0.007413459777969635;0.009110543558771805;0.0
TDP1;GATA4;0.11622859856107773;0.2378782604060673;0.020981756081889503;0.02608034339144157;0.0
ARHGEF9;PHACTR1;0.25423440031326555;0.5454566399423145;0.20633054348469906;0.21461944420993168;1.0
IL2RA;TYK2;0.3506843295370406;0.4920812377252309;0.1417568046280287;0.13302757280273292;0.5
STAT1;TFRC;0.3396183746059801;0.5416910036912125;0.1833359238179424;0.1926563007808347;1.0
CRYBB1;VIM;0.4869122109219414;0.6402564864635379;0.27733620096851125;0.2387095908072233;1.0
L1CAM;ERLIN1;0.2674328681855701;0.5181360159476543;0.13237446297309566;0.14765724871353544;0.5
KCNQ5;CTCF;0.13251572799679426;0.37800916757748604;0.05574811258415014;0.08389099223230906;1.0
